n,adm2,motion2,ms_ssim,psnr,ssim,vif_scale0,vif_scale1,vif_scale2,vif_scale3,vmaf,mse_avg,mse_u,mse_v,mse_y,psnr_avg,psnr_u,psnr_v,psnr_y,ssim_avg,ssim_u,ssim_v,ssim_y,input_file_dist,input_file_ref
6142,0.98763,4.33339,0.99842,50.65675,0.9997,0.8764,0.98892,0.99508,0.99717,100.0,0.44,0.22,0.18,0.56,51.69,54.63,55.51,50.66,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6143,0.98949,2.23746,0.99832,50.50358,0.99962,0.87162,0.9872,0.99449,0.99681,99.26976,0.45,0.22,0.18,0.58,51.57,54.66,55.53,50.5,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6144,0.9937,0.42841,0.99903,52.31666,0.99987,0.90723,0.99539,0.99817,0.99899,99.47896,0.32,0.2,0.17,0.38,53.13,55.04,55.92,52.32,0.996,0.997,0.998,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6145,0.98972,0.42841,0.99872,51.33904,0.99974,0.89076,0.99263,0.99693,0.99829,98.63855,0.39,0.22,0.18,0.48,52.27,54.69,55.59,51.34,0.995,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6146,0.98943,0.61313,0.99874,51.33651,0.99975,0.89039,0.99274,0.99699,0.99836,98.67919,0.38,0.22,0.18,0.48,52.29,54.77,55.67,51.34,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6147,0.98873,0.89695,0.99862,51.05245,0.99971,0.88391,0.99177,0.99659,0.99813,98.64453,0.41,0.22,0.18,0.51,52.03,54.65,55.53,51.05,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6148,0.99082,0.89695,0.99873,51.29692,0.99979,0.88784,0.99358,0.99737,0.99852,99.07457,0.39,0.21,0.17,0.48,52.26,54.83,55.71,51.3,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6149,0.98761,0.97431,0.99853,50.81628,0.99969,0.87892,0.99132,0.99642,0.99793,98.45113,0.43,0.23,0.18,0.54,51.81,54.51,55.48,50.82,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6150,0.98793,0.97431,0.99853,50.78681,0.99969,0.87773,0.99127,0.99627,0.99783,98.49349,0.43,0.23,0.18,0.54,51.79,54.54,55.5,50.79,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6151,0.98745,1.00754,0.99844,50.55139,0.99967,0.87247,0.99101,0.99635,0.99795,98.42062,0.45,0.23,0.19,0.57,51.58,54.45,55.44,50.55,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6152,0.98852,1.00754,0.99852,50.6768,0.99975,0.87419,0.99198,0.99662,0.99804,98.62844,0.44,0.22,0.18,0.56,51.71,54.63,55.58,50.68,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6153,0.98609,0.38878,0.99833,50.25137,0.99965,0.86646,0.9902,0.99595,0.99776,97.84273,0.48,0.24,0.19,0.61,51.32,54.4,55.36,50.25,0.995,0.997,0.997,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6154,0.98534,0.38878,0.99824,49.98593,0.99965,0.86037,0.98975,0.99575,0.99755,97.67483,0.5,0.23,0.19,0.65,51.1,54.45,55.43,49.99,0.994,0.997,0.997,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6155,0.99326,3.99286,0.99908,52.45988,0.99989,0.91712,0.99595,0.99824,0.99901,100.0,0.3,0.17,0.16,0.37,53.33,55.72,56.05,52.46,0.996,0.997,0.998,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6156,0.99044,3.99286,0.99853,51.25322,0.9997,0.90559,0.9907,0.99558,0.99733,100.0,0.39,0.19,0.18,0.49,52.25,55.24,55.62,51.25,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6157,0.99082,6.3609,0.99871,52.05992,0.99975,0.91863,0.99198,0.99611,0.99758,100.0,0.33,0.19,0.17,0.4,52.95,55.42,55.8,52.06,0.996,0.997,0.998,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6158,0.98828,6.3609,0.9986,51.64327,0.99971,0.91152,0.99094,0.99564,0.99729,100.0,0.36,0.19,0.18,0.45,52.59,55.29,55.66,51.64,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6159,0.99127,4.80408,0.99887,52.39512,0.99981,0.91843,0.9926,0.99651,0.99789,100.0,0.31,0.17,0.16,0.37,53.28,55.77,55.99,52.4,0.996,0.998,0.998,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6160,0.98805,4.80408,0.99859,51.57373,0.99971,0.9073,0.99032,0.99548,0.99728,100.0,0.36,0.2,0.18,0.45,52.51,55.22,55.56,51.57,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6161,0.9894,5.73878,0.99865,51.72542,0.99976,0.90635,0.99103,0.99581,0.99749,100.0,0.35,0.2,0.18,0.44,52.64,55.16,55.59,51.73,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6162,0.98801,5.73878,0.99854,51.40921,0.99972,0.90236,0.9895,0.99505,0.99701,100.0,0.38,0.21,0.19,0.47,52.34,54.93,55.41,51.41,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6163,0.99016,6.47624,0.99872,51.87892,0.99979,0.906,0.99112,0.99568,0.99733,100.0,0.34,0.2,0.18,0.42,52.76,55.23,55.54,51.88,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6164,0.98735,6.47624,0.9985,51.23611,0.9997,0.90065,0.98894,0.99455,0.99661,100.0,0.4,0.22,0.2,0.49,52.15,54.71,55.06,51.24,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6165,0.98833,6.45992,0.99869,51.7367,0.99976,0.90967,0.9907,0.99538,0.99713,100.0,0.36,0.21,0.2,0.44,52.58,54.84,55.17,51.74,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6166,0.98734,6.45992,0.99856,51.36404,0.99972,0.90486,0.98943,0.99477,0.99679,100.0,0.39,0.22,0.21,0.47,52.24,54.65,54.98,51.36,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6167,0.98983,6.54049,0.9988,52.04527,0.9998,0.91273,0.99187,0.99604,0.99761,100.0,0.34,0.2,0.19,0.41,52.86,55.03,55.33,52.05,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6168,0.98627,6.54049,0.99856,51.30004,0.99972,0.90246,0.98926,0.99482,0.99688,100.0,0.39,0.23,0.21,0.48,52.17,54.59,54.88,51.3,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6169,0.98756,5.80837,0.99864,51.46522,0.99976,0.90423,0.98984,0.99501,0.99691,100.0,0.38,0.23,0.22,0.46,52.29,54.52,54.79,51.47,0.995,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6170,0.98676,5.80837,0.99853,51.18398,0.99972,0.90014,0.98871,0.9946,0.99672,100.0,0.41,0.24,0.22,0.5,52.04,54.37,54.64,51.18,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6171,0.99047,5.31262,0.99875,51.78201,0.99981,0.90728,0.99162,0.99611,0.99769,100.0,0.36,0.22,0.21,0.43,52.58,54.71,54.96,51.78,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6172,0.98688,5.31262,0.99846,50.98137,0.99972,0.89566,0.98852,0.9946,0.99681,100.0,0.42,0.24,0.23,0.52,51.86,54.29,54.57,50.98,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6173,0.98823,4.48036,0.99851,51.03095,0.99976,0.89371,0.98985,0.99542,0.99738,100.0,0.42,0.25,0.23,0.51,51.88,54.21,54.51,51.03,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6174,0.98747,4.48036,0.99834,50.66639,0.9997,0.88809,0.98848,0.99468,0.99688,100.0,0.45,0.25,0.24,0.56,51.56,54.09,54.38,50.67,0.995,0.996,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6175,0.98967,3.80435,0.99859,51.24041,0.9998,0.89356,0.99112,0.99605,0.99777,100.0,0.4,0.24,0.23,0.49,52.06,54.27,54.53,51.24,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6176,0.9858,3.80435,0.99825,50.44929,0.99968,0.88089,0.98805,0.99457,0.99684,99.47818,0.48,0.26,0.25,0.59,51.35,53.9,54.17,50.45,0.994,0.996,0.997,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6177,0.98779,3.71143,0.99842,50.7217,0.99975,0.885,0.98974,0.99537,0.99734,99.84184,0.45,0.26,0.25,0.55,51.57,53.91,54.18,50.72,0.995,0.996,0.996,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6178,0.98692,3.71143,0.99817,50.26806,0.99967,0.87767,0.9878,0.99443,0.99677,99.60919,0.5,0.27,0.26,0.61,51.18,53.77,54.03,50.27,0.994,0.996,0.996,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6179,0.988,6.15793,0.9986,51.44192,0.99976,0.9025,0.98921,0.99479,0.99695,100.0,0.39,0.24,0.23,0.47,52.22,54.29,54.45,51.44,0.995,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6180,0.98631,16.73446,0.99875,52.09516,0.99977,0.91377,0.99037,0.99516,0.99705,100.0,0.34,0.23,0.22,0.4,52.79,54.5,54.76,52.1,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6181,0.9868,13.81137,0.99863,51.59384,0.99978,0.90246,0.98958,0.99493,0.99703,100.0,0.38,0.26,0.24,0.45,52.29,54.0,54.29,51.59,0.995,0.996,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6182,0.98898,13.3642,0.99873,51.73952,0.9998,0.90625,0.99051,0.99541,0.99729,100.0,0.37,0.26,0.24,0.44,52.39,53.93,54.25,51.74,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6183,0.98862,7.17287,0.99872,51.76562,0.99978,0.90849,0.9901,0.99516,0.99712,100.0,0.38,0.28,0.26,0.43,52.34,53.62,53.93,51.77,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6184,0.98983,6.01792,0.99872,51.73307,0.99979,0.90611,0.99021,0.99522,0.99717,100.0,0.38,0.28,0.26,0.44,52.31,53.62,53.94,51.73,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6185,0.98673,5.15069,0.99848,51.08819,0.99974,0.89226,0.98822,0.99454,0.99689,100.0,0.43,0.3,0.28,0.51,51.76,53.31,53.72,51.09,0.995,0.996,0.996,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6186,0.98942,5.15069,0.99861,51.31909,0.99979,0.89376,0.98966,0.99507,0.99709,100.0,0.41,0.29,0.27,0.48,51.97,53.46,53.9,51.32,0.995,0.996,0.996,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6187,0.98843,5.46674,0.99833,50.44894,0.99973,0.87871,0.98814,0.99435,0.99665,100.0,0.49,0.32,0.29,0.59,51.21,53.09,53.55,50.45,0.994,0.996,0.996,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6188,0.99011,5.46674,0.99848,50.75091,0.99977,0.88371,0.98939,0.99494,0.99696,100.0,0.46,0.31,0.28,0.55,51.47,53.19,53.62,50.75,0.994,0.996,0.996,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6189,0.98936,5.29131,0.99824,50.24376,0.99972,0.87351,0.98808,0.99442,0.9967,100.0,0.51,0.32,0.29,0.61,51.04,53.04,53.49,50.24,0.994,0.995,0.996,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6190,0.99229,5.29131,0.9985,50.80854,0.99979,0.88307,0.9897,0.99517,0.9972,100.0,0.46,0.31,0.28,0.54,51.52,53.22,53.7,50.81,0.994,0.996,0.996,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6191,0.99053,5.5083,0.99821,50.24853,0.99969,0.87923,0.98783,0.99427,0.99657,100.0,0.51,0.33,0.3,0.61,51.03,53.0,53.42,50.25,0.994,0.996,0.996,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6192,0.9931,5.5083,0.99832,50.37252,0.99973,0.88027,0.98873,0.99463,0.99676,100.0,0.5,0.32,0.3,0.6,51.13,53.02,53.42,50.37,0.994,0.996,0.996,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6193,0.9911,4.3419,0.99812,49.91718,0.99967,0.86943,0.98667,0.99376,0.99628,100.0,0.55,0.34,0.31,0.66,50.74,52.88,53.25,49.92,0.994,0.995,0.996,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6194,0.99225,4.3419,0.99822,50.13086,0.99972,0.87232,0.98712,0.99386,0.99636,100.0,0.53,0.33,0.3,0.63,50.92,52.93,53.36,50.13,0.994,0.995,0.996,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6195,0.99827,0.14828,0.99949,52.52113,0.99996,0.94533,0.99793,0.99908,0.99953,100.0,0.32,0.24,0.22,0.36,53.07,54.26,54.63,52.52,0.997,0.997,0.997,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6196,0.99768,0.14828,0.99932,51.57384,0.99991,0.93858,0.99681,0.99845,0.99913,100.0,0.39,0.28,0.24,0.45,52.23,53.6,54.3,51.57,0.997,0.997,0.997,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6197,0.99764,0.38171,0.9992,51.14227,0.99988,0.93444,0.99637,0.99825,0.99903,100.0,0.42,0.3,0.25,0.5,51.85,53.43,54.08,51.14,0.996,0.997,0.997,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6198,0.99757,0.38171,0.99913,50.91499,0.99986,0.93244,0.99579,0.99796,0.99882,100.0,0.45,0.32,0.26,0.53,51.61,53.08,53.93,50.91,0.996,0.997,0.997,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6199,0.99784,1.32188,0.99913,51.01887,0.99988,0.93342,0.9962,0.99823,0.99901,100.0,0.44,0.31,0.26,0.51,51.71,53.26,53.9,51.02,0.996,0.997,0.997,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6200,0.99722,1.4037,0.99906,50.77563,0.99984,0.93084,0.99507,0.99756,0.99857,100.0,0.47,0.34,0.29,0.54,51.44,52.84,53.56,50.78,0.996,0.997,0.996,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6201,0.99747,1.60728,0.99908,50.84514,0.99986,0.93076,0.99542,0.99778,0.9987,100.0,0.46,0.34,0.29,0.54,51.49,52.87,53.49,50.85,0.996,0.997,0.996,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6202,0.99716,1.60728,0.99904,50.73357,0.99984,0.92943,0.99501,0.99758,0.99859,100.0,0.47,0.35,0.3,0.55,51.37,52.67,53.37,50.73,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6203,0.99766,1.41141,0.99913,51.03179,0.99989,0.93088,0.9959,0.99812,0.99898,100.0,0.44,0.33,0.29,0.51,51.65,52.99,53.53,51.03,0.996,0.997,0.996,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6204,0.99693,1.41141,0.99901,50.54497,0.99984,0.92733,0.99492,0.99755,0.9986,100.0,0.49,0.36,0.31,0.57,51.2,52.61,53.26,50.54,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6205,0.99711,1.7473,0.99905,50.62209,0.99986,0.92802,0.99521,0.99767,0.99866,100.0,0.49,0.36,0.31,0.56,51.25,52.56,53.19,50.62,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6206,0.99693,1.7473,0.99901,50.46698,0.99984,0.92642,0.99478,0.99746,0.99851,100.0,0.5,0.37,0.32,0.58,51.11,52.42,53.13,50.47,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6207,0.99716,1.09396,0.9991,50.7779,0.99989,0.92765,0.99566,0.99797,0.99888,100.0,0.47,0.35,0.31,0.54,51.39,52.7,53.24,50.78,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6208,0.99664,1.09396,0.99893,50.0545,0.99984,0.92033,0.99459,0.99737,0.99845,100.0,0.55,0.39,0.33,0.64,50.75,52.26,53.0,50.05,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6209,0.99711,1.631,0.99902,50.55937,0.99985,0.92732,0.99506,0.99763,0.99864,100.0,0.49,0.36,0.32,0.57,51.19,52.51,53.13,50.56,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6210,0.99687,2.17799,0.99902,50.62819,0.99985,0.92813,0.99474,0.99738,0.99845,100.0,0.49,0.37,0.31,0.56,51.24,52.49,53.16,50.63,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6211,0.99722,2.81341,0.9991,51.01153,0.99988,0.93124,0.99527,0.99764,0.99862,100.0,0.45,0.33,0.29,0.52,51.62,52.9,53.44,51.01,0.996,0.996,0.996,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6212,0.99678,2.81341,0.99906,50.83774,0.99986,0.93008,0.99486,0.9974,0.99844,100.0,0.47,0.35,0.31,0.54,51.44,52.7,53.28,50.84,0.996,0.996,0.996,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6213,0.99707,2.89283,0.99903,50.75339,0.99984,0.92909,0.99452,0.99718,0.99827,100.0,0.47,0.35,0.31,0.55,51.37,52.65,53.28,50.75,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6214,0.99762,2.89283,0.99912,51.14501,0.99988,0.93184,0.9953,0.99764,0.99862,100.0,0.44,0.33,0.29,0.5,51.74,52.98,53.5,51.15,0.996,0.996,0.996,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6215,0.99709,1.96498,0.99901,50.63276,0.99984,0.92754,0.9946,0.99728,0.99835,100.0,0.48,0.35,0.3,0.56,51.28,52.66,53.32,50.63,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6216,0.99698,1.17331,0.99902,50.55981,0.99985,0.9263,0.99481,0.9974,0.99841,100.0,0.49,0.35,0.3,0.57,51.23,52.67,53.38,50.56,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6217,0.99647,0.5575,0.99896,50.38473,0.99984,0.92379,0.99473,0.99736,0.99837,100.0,0.51,0.35,0.3,0.6,51.1,52.69,53.34,50.38,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6218,0.99751,0.5575,0.99912,51.09007,0.99989,0.92963,0.9961,0.99813,0.99888,100.0,0.44,0.32,0.29,0.51,51.71,53.06,53.53,51.09,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6219,0.99654,0.37906,0.99899,50.45674,0.99984,0.92424,0.99483,0.99742,0.99845,99.95953,0.5,0.35,0.3,0.59,51.15,52.67,53.33,50.46,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6220,0.99699,0.37906,0.99902,50.61862,0.99985,0.92613,0.99517,0.99755,0.99852,100.0,0.48,0.34,0.3,0.56,51.29,52.78,53.38,50.62,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6221,0.99672,0.28037,0.999,50.55163,0.99985,0.92487,0.99515,0.99759,0.99854,99.95975,0.49,0.34,0.3,0.57,51.24,52.8,53.35,50.55,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6222,0.99721,0.28037,0.99907,50.78652,0.99988,0.92673,0.9958,0.99796,0.99878,100.0,0.47,0.33,0.3,0.54,51.44,52.89,53.42,50.79,0.996,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6223,0.9966,0.14526,0.99897,50.37004,0.99984,0.92255,0.99515,0.9976,0.99854,99.86905,0.51,0.34,0.3,0.6,51.1,52.79,53.34,50.37,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6224,0.99655,0.14526,0.99898,50.32836,0.99985,0.92201,0.99512,0.99752,0.99845,99.85032,0.51,0.34,0.3,0.6,51.06,52.77,53.33,50.33,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6225,0.99668,0.21306,0.99896,50.36174,0.99984,0.92254,0.99494,0.99747,0.99842,99.90168,0.51,0.36,0.3,0.6,51.05,52.53,53.3,50.36,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6226,0.99689,0.31415,0.99898,50.44416,0.99986,0.92341,0.99521,0.99769,0.99863,100.0,0.5,0.35,0.3,0.59,51.14,52.7,53.34,50.44,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6227,0.9963,0.7508,0.99891,50.23944,0.99983,0.92158,0.99427,0.99715,0.99827,100.0,0.52,0.37,0.31,0.62,50.93,52.41,53.19,50.24,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6228,0.99664,0.95553,0.99894,50.3077,0.99984,0.92251,0.99455,0.99729,0.99835,100.0,0.52,0.37,0.31,0.61,50.99,52.48,53.17,50.31,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6229,0.99636,1.67466,0.9989,50.21653,0.99982,0.92205,0.99397,0.99697,0.99813,100.0,0.53,0.38,0.32,0.62,50.89,52.31,53.05,50.22,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6230,0.99674,1.68007,0.99896,50.4857,0.99985,0.9247,0.9945,0.9973,0.99843,100.0,0.5,0.36,0.31,0.58,51.14,52.54,53.17,50.49,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6231,0.9962,2.44607,0.99892,50.24087,0.99981,0.92403,0.99366,0.9968,0.99805,100.0,0.53,0.4,0.34,0.62,50.86,52.15,52.81,50.24,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6232,0.99614,2.44607,0.99896,50.24044,0.99982,0.92452,0.99398,0.99697,0.99819,100.0,0.53,0.39,0.34,0.62,50.86,52.18,52.77,50.24,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6233,0.99576,2.21741,0.99889,49.865,0.9998,0.92136,0.99327,0.99663,0.99797,100.0,0.58,0.42,0.37,0.67,50.5,51.87,52.48,49.86,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6234,0.9955,2.21741,0.99886,49.74331,0.99979,0.91923,0.99299,0.99647,0.99792,100.0,0.59,0.42,0.37,0.69,50.41,51.87,52.44,49.74,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6235,0.99686,0.09489,0.99956,55.55245,0.99996,0.95778,0.9981,0.99917,0.99953,100.0,0.16,0.12,0.11,0.18,56.12,57.43,57.63,55.55,0.998,0.998,0.998,0.998,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6236,0.99554,0.09489,0.99953,55.17924,0.99994,0.95563,0.99715,0.99856,0.99915,99.85174,0.17,0.13,0.12,0.2,55.76,57.11,57.33,55.18,0.998,0.998,0.998,0.998,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6237,0.99493,0.14384,0.99949,54.88056,0.99993,0.95369,0.99693,0.99845,0.99906,99.74779,0.18,0.13,0.13,0.21,55.47,56.86,57.09,54.88,0.998,0.998,0.998,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6238,0.99413,0.55413,0.99943,54.59234,0.99992,0.9512,0.99641,0.99817,0.99887,99.76234,0.2,0.14,0.13,0.23,55.19,56.59,56.83,54.59,0.997,0.998,0.998,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6239,0.99559,2.02599,0.99936,54.2372,0.99991,0.94715,0.99642,0.99836,0.99907,100.0,0.21,0.15,0.14,0.25,54.86,56.35,56.6,54.24,0.997,0.998,0.998,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6240,0.995,1.47067,0.99934,54.09856,0.99991,0.94777,0.99623,0.99818,0.99892,100.0,0.22,0.16,0.15,0.25,54.7,56.11,56.31,54.1,0.997,0.998,0.998,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6241,0.99785,0.59992,0.99956,55.54257,0.99996,0.95821,0.99812,0.99919,0.99955,100.0,0.16,0.12,0.11,0.18,56.12,57.45,57.68,55.54,0.998,0.998,0.998,0.998,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6242,0.99609,0.56964,0.99945,54.68944,0.99992,0.95215,0.99665,0.99835,0.999,100.0,0.19,0.14,0.13,0.22,55.29,56.69,56.92,54.69,0.998,0.998,0.998,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
6243,0.99545,0.29215,0.99941,54.43922,0.99991,0.95025,0.9965,0.99823,0.9989,99.87646,0.2,0.14,0.14,0.23,55.06,56.58,56.72,54.44,0.997,0.998,0.998,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
